timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1893,GetDistribution,200,OK,Thread Group 2-5555,text,TRUE,,373,307,29,29,1893,0,1156
1.60712E+12,739,home-page,200,OK,Thread Group 2-5546,text,TRUE,,404,169,30,30,739,0,366
1.60712E+12,1847,GetDistribution,200,OK,Thread Group 2-5557,text,TRUE,,373,307,30,30,1847,0,1134
1.60712E+12,762,home-page,200,OK,Thread Group 2-5547,text,TRUE,,404,169,30,30,762,0,383
1.60712E+12,750,home-page,200,OK,Thread Group 2-5549,text,TRUE,,404,169,30,30,750,0,369
1.60712E+12,1746,GetDistribution,200,OK,Thread Group 2-5559,text,TRUE,,373,307,30,30,1746,0,1128
1.60712E+12,1986,GetDistribution,200,OK,Thread Group 2-5556,text,TRUE,,373,307,27,27,1986,0,1183
1.60712E+12,1900,GetDistribution,200,OK,Thread Group 2-5558,text,TRUE,,373,307,27,27,1900,0,1122
1.60712E+12,762,home-page,200,OK,Thread Group 2-5550,text,TRUE,,404,169,26,26,762,0,383
1.60712E+12,748,home-page,200,OK,Thread Group 2-5551,text,TRUE,,404,169,27,27,748,0,373
1.60712E+12,742,home-page,200,OK,Thread Group 2-5552,text,TRUE,,404,169,25,25,742,0,371
1.60712E+12,1754,GetDistribution,200,OK,Thread Group 2-5562,text,TRUE,,374,307,25,25,1754,0,1143
1.60712E+12,745,home-page,200,OK,Thread Group 2-5553,text,TRUE,,404,169,25,25,745,0,369
1.60712E+12,1832,GetDistribution,200,OK,Thread Group 2-5561,text,TRUE,,374,307,25,25,1832,0,1186
1.60712E+12,2057,GetDistribution,200,OK,Thread Group 2-5560,text,TRUE,,374,307,24,24,2057,0,1276
1.60712E+12,1775,GetDistribution,200,OK,Thread Group 2-5564,text,TRUE,,374,307,23,23,1775,0,1192
1.60712E+12,1947,GetDistribution,200,OK,Thread Group 2-5563,text,TRUE,,374,307,23,23,1946,0,1209
1.60712E+12,1770,GetDistribution,200,OK,Thread Group 2-5566,text,TRUE,,374,307,23,23,1770,0,1171
1.60712E+12,773,home-page,200,OK,Thread Group 2-5555,text,TRUE,,404,169,22,22,773,0,380
1.60712E+12,1961,GetDistribution,200,OK,Thread Group 2-5565,text,TRUE,,374,307,22,22,1961,0,1242
1.60712E+12,750,home-page,200,OK,Thread Group 2-5557,text,TRUE,,404,169,22,22,750,0,377
1.60712E+12,1851,GetDistribution,200,OK,Thread Group 2-5567,text,TRUE,,374,307,22,22,1851,0,1145
1.60712E+12,1890,GetDistribution,200,OK,Thread Group 2-5568,text,TRUE,,374,307,22,22,1890,0,1203
1.60712E+12,1933,GetDistribution,200,OK,Thread Group 2-5569,text,TRUE,,374,307,24,24,1932,0,1189
1.60712E+12,1873,GetDistribution,200,OK,Thread Group 2-5570,text,TRUE,,374,307,23,23,1873,0,1187
1.60712E+12,1808,GetDistribution,200,OK,Thread Group 2-5571,text,TRUE,,374,307,23,23,1808,0,1152
1.60712E+12,1786,GetDistribution,200,OK,Thread Group 2-5572,text,TRUE,,374,307,24,24,1786,0,1150
1.60712E+12,1849,GetDistribution,200,OK,Thread Group 2-5573,text,TRUE,,374,307,26,26,1849,0,1125
1.60712E+12,1813,GetDistribution,200,OK,Thread Group 2-5574,text,TRUE,,374,307,26,26,1812,0,1151
1.60712E+12,1747,GetDistribution,200,OK,Thread Group 2-5575,text,TRUE,,374,307,26,26,1747,0,1129
1.60712E+12,733,home-page,200,OK,Thread Group 2-5565,text,TRUE,,404,169,25,25,733,0,360
1.60712E+12,747,home-page,200,OK,Thread Group 2-5567,text,TRUE,,404,169,25,25,747,0,369
